task_id,trajectory_path,stop_reason,reason
768,trajectories\data\768.json,crash,pipeline_anomaly
769,trajectories\data\769.json,crash,pipeline_anomaly
770,trajectories\data\770.json,crash,pipeline_anomaly
771,trajectories\data\771.json,crash,pipeline_anomaly
772,trajectories\data\772.json,crash,pipeline_anomaly
773,trajectories\data\773.json,crash,pipeline_anomaly
774,trajectories\data\774.json,crash,pipeline_anomaly
776,trajectories\data\776.json,crash,pipeline_anomaly
777,trajectories\data\777.json,crash,pipeline_anomaly
779,trajectories\data\779.json,crash,pipeline_anomaly
780,trajectories\data\780.json,crash,pipeline_anomaly
782,trajectories\data\782.json,crash,pipeline_anomaly
788,trajectories\data\788.json,crash,pipeline_anomaly
794,trajectories\data\794.json,crash,pipeline_anomaly
795,trajectories\data\795.json,crash,pipeline_anomaly
796,trajectories\data\796.json,crash,pipeline_anomaly
797,trajectories\data\797.json,crash,pipeline_anomaly
799,trajectories\data\799.json,crash,pipeline_anomaly
800,trajectories\data\800.json,crash,pipeline_anomaly
801,trajectories\data\801.json,crash,pipeline_anomaly
803,trajectories\data\803.json,crash,pipeline_anomaly
804,trajectories\data\804.json,crash,pipeline_anomaly
805,trajectories\data\805.json,crash,pipeline_anomaly
806,trajectories\data\806.json,crash,pipeline_anomaly
807,trajectories\data\807.json,crash,pipeline_anomaly
808,trajectories\data\808.json,crash,pipeline_anomaly
809,trajectories\data\809.json,crash,pipeline_anomaly
810,trajectories\data\810.json,crash,pipeline_anomaly
